id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,seafood_yn,translatedText
34801,"Ice Cream, Easter Egg in Nest",NA,1,1,1900,1900,0,0,0,"Ice Cream, Easter Egg in Nest"
34802,Juno Cheese,NA,1,1,1900,1900,0.15,0.25,0,Juno Cheese
34803,Curry & Rice,NA,18,18,1900,1916,NA,NA,0,Curry & Rice
34804,Huhner Okra Suppe,NA,3,3,1899,1901,0,0,0,Chicken Okra Soup
34805,CREME DE VANILLA,NA,2,2,1900,1900,0.15,0.15,0,VANILLA CREAM
34806,"Black Tea, Small Pot",NA,1,1,1900,1900,0.15,0.15,0,"Black Tea, Small Pot"
34807,"Green Tea, Small Pot",NA,3,3,1900,1901,0,0,0,"Green Tea, Small Pot"
34808,"Kalbsfricandeau, Dauphine Art",NA,2,1,1900,1900,0,0,0,"Veal fricandeau, Dauphine style"
34809,Potato croquettes purée au gratin,NA,2,2,1901,1901,0.2,0.2,0,Potato croquettes mashed potatoes with gratin
34810,Fricandeau of veal a la dauphine,NA,2,1,1900,1900,0,0,0,Fricandeau of veal a la dauphine
34811,"Potato croquettes, broiled",NA,1,1,1901,1901,0,0,0,"Potato croquettes, broiled"
34812,Potato croquettes julienne,NA,2,2,1901,1901,0.2,0.2,0,Julienne potato croquettes
34813,Mayonnaise 10 cents extra.,NA,1,1,1901,1901,0.1,0.1,0,Mayonnaise 10 cents extra.
34814,Foie-Gras Sandwich,NA,7,7,1900,1920,0.15,0.9,0,Foie-Gras Sandwich
34815,Macaroni plain,NA,7,7,1899,1901,0.15,0.2,0,Macaroni plain
34816,GRAND VIN CHATEAU MARGAUX,NA,4,4,1892,1900,4,40,0,GRAND WINE CHATEAU MARGAUX
34817,Apfelstrudel,NA,12,15,1900,1983,0,1.85,0,Apple strudel
34818,PONTET CANET.,NA,4,4,1889,1900,NA,NA,0,PONTET CANET.
34819,Eggs Fried with Bacon,NA,7,7,1900,1937,0,0.6,0,Eggs Fried with Bacon
34820,Eggs A la Mayerbeer,NA,1,1,1900,1900,0.4,0.4,0,Eggs A la Mayerbeer
34821,Eggs A la Cocotte,NA,9,9,1900,1907,0.3,40,0,Cocotte Eggs
34823,Eggs Poached with Bacon,NA,3,3,1900,1900,0,0,0,Eggs Poached with Bacon
34824,Speck & Bohnen,NA,2,2,1900,1901,0,0,0,Beans with bacon
34825,Eggs Shirred a la Turque,NA,5,5,1900,1917,0.4,0.4,0,Turkish Eggs Shirred
34826,"Frischer Hummer, Mayonnaise",NA,19,19,1899,1910,0,0,1,"Fresh lobster, mayonnaise"
34829,MONONGAHELA RYE WHISKEY.,NA,1,1,1900,1900,0,0,0,MONONGAHELA RYE WHISKEY.
34832,Baked Ham,NA,29,29,1898,1987,0.45,4.25,0,Baked Ham
34833,"Smoked eel, Sturgeon",NA,2,2,1900,1901,0,0,1,"Smoked eel, Sturgeon"
34834,Imported Pilsner,NA,20,20,1899,1947,0.1,10,0,Imported Pilsner
34835,Corn a la Creme,NA,1,1,1900,1900,0,0,0,Corn a la Creme
34836,Sablathsausage,NA,2,1,1900,1900,0,0,0,Sablathsausage
34837,Omelette soufflée au sucre,NA,2,2,1900,1901,0.5,0.5,0,Puffed sugar omelet
34838,Gibler Curry & Rice,NA,1,1,1900,1900,0,0,0,Gibler Curry & Rice
34839,Omelette soufflée au rhum,NA,6,6,1892,1901,0,0,0,Rum puffed omelet
34840,Omelette soufflée au kirsch,NA,4,4,1898,1901,0,0,0,Puffed omelet with kirsch
34841,Green and Dried Fruits,NA,6,6,1899,1900,NA,NA,0,Green and Dried Fruits
34842,Braised tongue a la Marseilles,NA,1,1,1900,1900,0,0,0,Braised tongue a la Marseilles
34843,"Geraucherter westfalischer, Schinken",NA,2,1,1900,1900,0,0,0,Smoked Westphalian ham
34845,Tablecelery,NA,8,8,1899,1900,0,0,0,Tablecelery
34850,Spargel-,NA,1,0,1900,1900,0,0,0,Asparagus-
34852,Apple or peach meringue,NA,12,12,1900,1913,0.4,0.4,0,Apple or peach meringue
34853,"Potato,",NA,1,0,1900,1900,0,0,0,"Potato,"
34856,"Gorgonzola-,",NA,1,0,1900,1900,0,0,0,"Gorgonzola-,"
34858,Mock Turtle a l' Anglaise,NA,1,1,1900,1900,0,0,1,English Mock Turtle
34859,Almonds and raisins,NA,20,20,1881,1925,0.2,0.25,0,Almonds and raisins
34860,"Rahm -,",NA,1,0,1900,1900,0,0,0,"Rahm -,"
34861,Lloyd -,NA,1,0,1900,1900,0,0,0,Lloyd -
34862,"Gorgonzola,",NA,1,0,1900,1900,0,0,0,"Gorgonzola,"
34863,"Cream,",NA,1,1,1900,1900,0,0,0,"Cream,"
34868,"Ham, broiled, with eggs",NA,7,7,1892,1901,0,0,0,"Ham, broiled, with eggs"
34870,Braized Rabbit aux Fine Herbs,NA,1,1,1900,1900,0,0,0,Braized Rabbit aux Fine Herbs
34872,Plum Pudding Hard + Brandy Sce.,NA,1,1,1900,1900,0,0,0,Plum Pudding Hard + Brandy Sce.
34874,Epicuretorte,NA,1,1,1901,1901,0.1,0.1,0,Epicuretorte
34875,Oxtail a l' Anglaise,NA,1,1,1900,1900,0,0,0,English style Oxtail
34878,"Farina Cake, Currant Jelly",NA,3,3,1900,1900,0,0,0,"Farina Cake, Currant Jelly"
34879,Omlette with rum,NA,1,1,1901,1901,0.4,0.4,0,Omlette with rum
34881,Assorted and Jelly Cake,NA,1,1,1900,1900,0,0,0,Assorted and Jelly Cake
34882,Plum Pudding Hard and Brandy Sauce,NA,7,7,1898,1905,0.2,0.2,0,Plum Pudding Hard and Brandy Sauce
34885,W. A. Blanck's Dairy goblet of milk,NA,4,4,1892,1901,0,0,0,W. A. Blanck's Dairy goblet of milk
34889,Halibut Steaks Butter Sauce,NA,1,1,1900,1900,0,0,1,Halibut Steaks Butter Sauce
34891,Roast Turkey Oyster Stuffing,NA,3,3,1900,1900,0,0,1,Roast Turkey Oyster Stuffing
34892,Sweetbread Saute a l' Espanola,NA,1,1,1900,1900,0,0,0,Sweetbread Saute a l' Espanola
34893,Boiled and Sweet Potatoes,NA,1,1,1900,1900,0,0,0,Boiled and Sweet Potatoes
34895,Omelette soufflee a la chocolat,NA,1,1,1901,1901,0,0,0,Chocolate puffed omelet
34898,"Fried Parsnips, Succatash",NA,1,1,1900,1900,0,0,0,"Fried Parsnips, Succatash"
34904,"Roast beef sandwich, cold",NA,17,17,1901,1941,0,0.6,0,"Roast beef sandwich, cold"
34906,"Roast beef sandwich, hot",NA,19,19,1900,1941,0,0.6,0,"Roast beef sandwich, hot"
34909,French coffee. small cup,NA,1,1,1900,1900,0.1,0.1,0,French coffee. small cup
34912,Cup broth,NA,1,1,1900,1900,0.15,0.15,1,Cup broth
34920,Philadelphia white sqaub,NA,1,1,1900,1900,0,0,0,Philadelphia white sqaub
34921,"Oysters, Stewed, Half Doz.",NA,1,1,1901,1901,0.25,0.25,1,"Oysters, Stewed, Half Doz."
34922,"Spring, duck, broiled .75 1.50",NA,1,1,1900,1900,0,0,0,"Spring, duck, broiled .75 1.50"
34925,Farina soup,NA,3,3,1900,1917,0.4,0.4,0,Flour soup
34927,Gries Suppe,NA,2,2,1900,1900,0,0,0,Semolina soup
34928,Entre-cote a la bordelaise,NA,4,4,1899,1900,NA,NA,0,Entre-cote a la bordelaise
34933,"Rindsmittelrippe, Bordeaux Art",NA,2,2,1900,1900,0,0,0,"Rindsmittelrippe, Bordeaux Art"
34937,"Breakfast Sausage, with Hot Cakes and Maple Syrup",NA,1,1,1901,1901,0,0,0,"Breakfast Sausage, with Hot Cakes and Maple Syrup"
34938,Cream cake Napoleon,NA,2,2,1900,1910,NA,NA,0,Cream cake Napoleon
34939,Prunellen & Pflaumen-Kompott,NA,2,2,1900,1900,0,0,0,Prunelles & plum compote
34940,Napoleon Schnitte,NA,3,3,1900,1910,0,0,0,Napoleon cuts
34942,"Baked Yorkshire ham, Champagne sauce",NA,2,2,1900,1900,0,0,0,"Baked Yorkshire ham, Champagne sauce"
34944,"St. Julien, P. Dubois",NA,1,1,1900,1900,0,0,0,"St. Julien, P. Dubois"
34945,fried or sauted,NA,1,1,1900,1900,0.25,0.25,0,fried or sauted
34947,"Champage Irroy, extra sec",NA,1,1,1900,1900,0,0,0,"Champage Irroy, extra sec"
34948,Neopolitaine,NA,1,1,1900,1900,0.3,0.3,0,Neopolitaine
34949,Coeur de filet de boeuf braisee garni aux legumes,NA,1,1,1900,1900,0,0,0,Grilled beef tenderloin garnished with vegetables
34951,Faisan de Boheme et Dindon a la broche,NA,1,1,1900,1900,0,0,0,Bohemian pheasant and spit turkey
34952,"Eclairs, a la Creme",NA,1,1,1900,1900,0,0,0,"Eclairs, with Cream"
34956,"Geb Yorkshire Schinken, Champagnersauce",NA,1,1,1900,1900,0,0,0,"Yorkshire ham, champagne sauce"
34958,omelet with peaches,NA,3,3,1900,1938,0.35,0.4,0,omelet with peaches
34961,"Oysters, Escalloped",NA,4,4,1900,1937,0.35,0.6,1,"Oysters, Escalloped"
34962,"Oysters, Fancy",NA,3,3,1900,1937,0.35,0.7,1,"Oysters, Fancy"
34963,Eggs Richelieu,NA,1,1,1900,1900,0.35,0.35,0,Eggs Richelieu
34964,"Pork Tenderloin, Sauce Chili",NA,1,1,1901,1901,0,0,0,"Pork Tenderloin, Sauce Chili"
34965,"Oysters, Broiled, butter",NA,1,1,1900,1900,0,0,1,"Oysters, Broiled, butter"
34966,"Parsnips, stewed or fried",NA,2,2,1889,1900,0.25,0.35,0,"Parsnips, stewed or fried"
34967,"Oysters, Broiled, cream",NA,1,1,1900,1900,0.4,0.4,1,"Oysters, Broiled, cream"
34969,"Clams, Fancy",NA,1,1,1900,1900,0.5,0.5,1,"Clams, Fancy"
34970,"Clams, Pan Roast",NA,4,4,1900,1900,0.3,0.5,1,"Clams, Pan Roast"
34971,Lima  beans,NA,3,3,1900,1906,0.1,0.3,0,Lima  beans
34972,"Clams, Roast in shell",NA,1,1,1900,1900,0,0,1,"Clams, Roast in shell"
34973,"Clams, On Shell",NA,1,1,1900,1900,0.2,0.2,1,"Clams, On Shell"
34975,"Clams, On Shell, doz.",NA,1,1,1900,1900,0.35,0.35,1,"Clams, On Shell, doz."
34976,"Clams, Minced",NA,1,1,1900,1900,0.6,0.6,1,"Clams, Minced"
34979,Extra Brut,NA,3,3,1896,1900,0,0,0,Extra Brut
34980,Homemade Sausage,NA,1,1,1900,1900,0.45,0.45,0,Homemade Sausage
34982,"planked, half",NA,1,1,1900,1900,0,0,0,"planked, half"
34983,"Fresh Mushrooms, Sous Cloche, Broiled",NA,1,1,1900,1900,1,1,0,"Fresh Mushrooms, Sous Cloche, Broiled"
34984,"Fresh Mushrooms, Sous Cloche, Saute",NA,1,1,1900,1900,1,1,0,"Fresh Mushrooms, Sous Cloche, Saute"
34985,MARIE STUART,NA,1,1,1900,1900,NA,NA,0,MARIE STUART
34986,"Steak, Porterhouse with Bacon",NA,1,1,1900,1900,0,0,0,"Steak, Porterhouse with Bacon"
34987,"Steak, Porterhouse, with Onions",NA,1,1,1900,1900,0,0,0,"Steak, Porterhouse, with Onions"
34989,"Steak, Porterhouse Bearnaise",NA,1,1,1900,1900,1.75,1.75,0,"Steak, Porterhouse Bearnaise"
34990,"Steak Porterhouse, Bordelaise",NA,1,1,1900,1900,0,0,0,"Steak Porterhouse, Bordelaise"
34991,Lala Rook,NA,1,1,1900,1900,0.3,0.3,0,Lala Rook
34994,ICED CALIFORNIA MALAGAS,NA,2,2,1900,1900,0,0,0,ICED CALIFORNIA MALAGAS
34995,"Bluepoints on Shell, doz.",NA,1,1,1900,1900,0.35,0.35,1,"Bluepoints on Shell, doz."
34997,"Coutits on Shell, doz.",NA,1,1,1900,1900,0.3,0.3,1,"Coutits on Shell, doz."
34998,"Oysters, Fried, doz.",NA,2,2,1900,1900,0.5,0.5,1,"Oysters, Fried, doz."
34999,"Oysters Newburg, in chafing dish",NA,1,1,1900,1900,0,0,1,"Oysters Newburg, in chafing dish"
35000,"Oysters, Plain Stew",NA,7,7,1892,1907,0.25,0.4,1,"Oysters, Plain Stew"
35001,Sliced oranges with cream,NA,4,4,1900,1906,0.1,0.35,0,Sliced oranges with cream
35002,Roast Mutton with Jelly,NA,7,7,1873,1901,NA,NA,0,Roast Mutton with Jelly
35003,"Lobster, Broiled Live, deviled sauce",NA,1,1,1900,1900,0,0,1,"Lobster, Broiled Live, deviled sauce"
35005,Chicken (Spring) broiled 1/2,NA,1,1,1900,1900,0.65,0.65,0,Chicken (Spring) broiled 1/2
35006,"Lobster Cold, Boiled half",NA,1,1,1900,1900,0.4,0.4,1,"Lobster Cold, Boiled half"
35007,Sliced pineapple with cream,NA,3,3,1900,1900,0.3,0.35,0,Sliced pineapple with cream
35008,"Lobster Cold, boiled whole",NA,1,1,1900,1900,0.75,0.75,1,"Lobster Cold, boiled whole"
35009,"Lobster Stuffed, Deviled",NA,1,1,1900,1900,0.75,0.75,1,"Lobster Stuffed, Deviled"
35011,"Lobster Baked, Stuffed",NA,1,1,1900,1900,0,0,1,"Lobster Baked, Stuffed"
35012,"Lobster, Currie of",NA,1,1,1900,1900,0.8,0.8,1,"Lobster, Currie of"
35013,Chicken (spring) broiled whole,NA,1,1,1900,1900,1.25,1.25,0,Chicken (spring) broiled whole
35014,""" "" rum",NA,1,1,1900,1900,0.25,0.25,0,""""" rum"
35017,Lobster a l'Essex in chafing dish,NA,1,1,1900,1900,0,0,1,Lobster a l'Essex in chafing dish
35018,"Chicken fried, a la Maryland",NA,1,1,1900,1900,0.75,0.75,0,"Chicken fried, a la Maryland"
35019,Lobster Newburg in chafing dish,NA,4,4,1900,1950,1,3,1,Lobster Newburg in chafing dish
35020,"Tea, cup, with cream",NA,1,1,1900,1900,0.2,0.2,0,"Tea, cup, with cream"
35023,"Broma, cup",NA,1,1,1900,1900,0.15,0.15,0,"Joke, cup"
35024,Caffe',NA,3,3,1900,1907,0,0,0,Coffee'
35026,"Coffee, cup, with cream",NA,5,5,1900,1912,0.1,0.15,0,"Coffee, cup, with cream"
35027,Loaf Cake,NA,3,3,1900,1900,NA,NA,0,Loaf Cake
35028,"Oysters broiled, on toast, per 1/2 dozen",NA,1,1,1900,1900,0,0,1,"Oysters broiled, on toast, per 1/2 dozen"
35029,"Pigs Feet, Fried",NA,7,7,1900,1916,0.3,0.65,0,"Pigs Feet, Fried"
35032,Oysters stewed or panned,NA,1,1,1900,1900,0.3,0.3,1,Oysters stewed or panned
35034,Wurzburger Beer,NA,3,3,1900,1962,0.1,0.7,0,Wurzburger Beer
35036,Oysters Boston roast,NA,1,1,1900,1900,0,0,1,Oysters Boston roast
35039,"Lamb Chops, two",NA,6,6,1900,1938,0,0.85,0,"Lamb Chops, two"
35040,"Lamb Chops, three",NA,8,8,1900,1914,0.4,0.6,0,"Lamb Chops, three"
35042,Vienna flutes,NA,5,5,1900,1901,0.1,0.1,0,Vienna flutes
35044,"Clams, stewed or panned",NA,1,1,1900,1900,0.3,0.3,1,"Clams, stewed or panned"
35046,"Small Pot of English Breakfast, Oolong, Black, or Green Tea, with cream",NA,1,1,1901,1901,0,0,0,"Small Pot of English Breakfast, Oolong, Black, or Green Tea, with cream"
35047,Egg puffs,NA,4,4,1899,1900,0.1,0.15,0,Egg puffs
35049,Clams deviled,NA,2,2,1900,1900,0.3,0.3,1,Clams deviled
35050,"Chicken, Broiled, whole",NA,4,4,1892,1901,0.6,1.5,0,"Chicken, Broiled, whole"
35052,"Chicken Maryland, half",NA,4,4,1900,1914,0.7,0.9,0,"Chicken Maryland, half"
35053,"Chicken Maryland, whole",NA,1,1,1900,1900,1.75,1.75,0,"Chicken Maryland, whole"
35056,"Fried frog's legs, tartar sauce",NA,8,8,1900,1917,0.6,0.75,1,"Fried frog's legs, tartar sauce"
35058,"Perrier Jouet, Reserve half pint",NA,1,1,1900,1900,1,1,0,"Perrier Jouet, Reserve half pint"
35060,"Sweetbreads stewed, in cream",NA,1,1,1900,1900,0.75,0.75,0,"Sweetbreads stewed, in cream"
35063,"Artichokes, Hollandaise",NA,4,4,1900,1917,0.35,0.6,0,"Artichokes, Dutch"
35064,Pierre Jouet Reserve,NA,1,1,1900,1900,2,4,0,Pierre Jouet Reserve
35067,"Boiled Rice, with cream",NA,6,6,1901,1940,0,0,0,"Boiled Rice, with cream"
35068,Sweetbread cutlets,NA,7,7,1894,1907,0.6,0.6,0,Sweetbread cutlets
35069,ROAST PHILA CHICKEN,NA,2,2,1900,1900,0,0,0,ROAST PHILA CHICKEN
35070,Au beurre noir,NA,2,2,1900,1900,0.4,0.4,0,With black butter
35071,Consomme cold cup,NA,1,1,1900,1900,0.15,0.15,0,Consume cold cup
35072,"Eggs, Scrambled, with Parsley",NA,1,1,1900,1900,0,0,0,"Eggs, Scrambled, with Parsley"
35073,Eggs with mushrooms,NA,10,10,1900,1907,0.35,0.5,0,Eggs with mushrooms
35074,Yarmounth bloater,NA,1,1,1900,1900,0.3,0.5,0,Yarmounth bloater
35075,Consomme in jelly,NA,28,28,1900,1933,0,0.3,0,Consume in jelly
35076,"Eggs Poached on Toast, Anchovy",NA,1,1,1900,1900,0.35,0.35,0,"Eggs Poached on Toast, Anchovy"
35077,Consomme with vermicelli,NA,33,35,1889,1965,0.1,25,0,Consomme with vermicelli
35078,Omelettes with mushrooms,NA,6,6,1900,1905,0.5,0.5,0,Omelettes with mushrooms
35080,Omelettes with Tomatoes,NA,7,7,1900,1905,0.35,0.4,0,Omelettes with Tomatoes
35081,Omelettes with Kidneys,NA,4,4,1900,1905,0.5,0.5,0,Omelettes with Kidneys
35083,Omelettes with Herbs,NA,1,1,1900,1900,0.35,0.35,0,Omelettes with Herbs
35085,Omelettes with Oysters,NA,2,2,1900,1900,0,0,1,Omelettes with Oysters
35086,Omelettes with Cheese,NA,11,11,1900,1905,0.35,0.4,0,Omelettes with Cheese
35089,Omelettes with Bacon,NA,5,5,1900,1905,0.24,0.5,0,Omelettes with Bacon
35091,"Poland, 1/2 gals",NA,2,2,1900,1900,0.5,0.5,0,"Poland, 1/2 gals"
35092,Omelettes au Kirsch,NA,1,1,1900,1900,0.6,0.6,0,Omelettes au Kirsch
35093,Omelettes au Marasquin,NA,1,1,1900,1900,0,0,0,Maraschino omelettes
35094,CHICORR Salad,NA,2,2,1900,1900,0.3,0.3,0,CHICORR Salad
35095,""" a la Creole",NA,1,1,1901,1901,0.4,0.4,0,"""Creole"
35096,PUREE OF PARTRIDGE,NA,2,2,1900,1900,0,0,0,PUREE OF PARTRIDGE
35097,TURQUOISE Salad,NA,14,14,1896,1958,0.35,0.75,0,TURQUOISE Salad
35098,""" a la Buckingham",NA,1,1,1901,1901,0,0,0,""" a la Buckingham"
35099,"CONSOMME, SOLFERINO",NA,4,4,1900,1900,0.2,0.2,0,"CONSOMME, SULFERINE"
35100,ESSEX Salad,NA,2,2,1900,1900,0.6,0.6,0,ESSEX Salad
35101,"CASSEROLES OF TERRAPIN, MARYLAND",NA,2,2,1900,1900,0,0,1,"CASSEROLES OF TERRAPIN, MARYLAND"
35102,Tenderloin steak with bacon,NA,6,6,1900,1917,0.6,1.15,0,Tenderloin steak with bacon
35103,"FILET OF BLACK BASS, CHAMBORD",NA,2,2,1900,1900,0,0,1,"FILET OF BLACK BASS, CHAMBORD"
35105,"POTATOES, BERNHARDT",NA,3,3,1900,1901,0.2,0.2,0,"POTATOES, BERNHARDT"
35106,"Scrambled Eggs, with smoked beef, ham or bacon",NA,1,1,1901,1901,0,0,0,"Scrambled Eggs, with smoked beef, ham or bacon"
35107,SUPREME OF CHICKEN WITH TRUFFLES,NA,3,3,1891,1900,0,0,0,SUPREME OF CHICKEN WITH TRUFFLES
35109,"SWEETBREADS, LARDED, BEARNAISE",NA,2,2,1900,1900,0,0,0,"SWEETBREADS, LARDED, BEARNAISE"
35110,"Scrambled Eggs, with truffles",NA,2,2,1900,1901,0.5,0.75,0,"Scrambled Eggs, with truffles"
35111,"Olives, 10; Caviar 35; Sardines, 25; Gherkins, 10; Chutney, 10; Chow Chow, 15; Pickled Peaches of Walnuts, 15; Stuffed Mangoes 15; Anchovies 25; Mixed pickles 10",NA,1,1,1901,1901,0,0,0,"Olives, 10; Caviar 35; Sardines, 25; Gherkins, 10; Chutney, 10; Chow Chow, 15; Pickled Peaches of Walnuts, 15; Stuffed Mangoes 15; Anchovies 25; Mixed pickles 10"
35112,"ASPARAUS OMELET, SAUCE VINAIGRETTE",NA,1,1,1900,1900,0,0,0,"ASPARAUS OMELET, SAUCE VINAIGRETTE"
35113,Porterhouse with onions,NA,4,4,1900,1905,0.6,2,0,Porterhouse with onions
35114,"Lamb chops breaded, with tomato sauce",NA,3,3,1899,1900,0.6,0.65,0,"Lamb chops breaded, with tomato sauce"
35115,"Eggs on chafing dish, three",NA,1,1,1901,1901,0.25,0.25,0,"Eggs on chafing dish, three"
35116,Colonial Punch,NA,3,3,1900,1901,0.2,0.2,0,Colonial Punch
35117,each additional (egg on chafing dish),NA,1,1,1901,1901,0.05,0.05,0,each additional (egg on chafing dish)
35119,"Omelet, Fines Herbes",NA,3,3,1900,1920,0.25,0.7,0,"Omelet, Fine Herbs"
35120,"Bacon, broiled, with eggs",NA,2,2,1900,1900,0.5,0.5,0,"Bacon, broiled, with eggs"
35121,"ROAST GROUSE, ENGLISH BREAD SAUCE",NA,2,2,1900,1900,0,0,0,"ROAST GROUSE, ENGLISH BREAD SAUCE"
35122,"Omelet, with Chicken liver or kidneys",NA,1,1,1901,1901,0.4,0.4,0,"Omelet, with Chicken liver or kidneys"
35123,MAC LARENS IMPERIAL Cheese,NA,3,3,1900,1901,0.15,0.25,0,MAC LARENS IMPERIAL Cheese
35126,"Omelet, with Ham or Bacon",NA,1,1,1901,1901,0.35,0.35,0,"Omelet, with Ham or Bacon"
35128,"Omelet, with Tomato",NA,3,3,1900,1913,0.35,0.4,0,"Omelet, with Tomato"
35129,Consomme with Italian Paste,NA,3,3,1900,1900,0.25,30,0,Consomme with Italian Paste
35130,Lobster a la Bordelaise,NA,6,6,1900,1916,0.75,1,1,Lobster a la Bordelaise
35131,"Omelet, a l'Espagnole",NA,3,3,1899,1901,0.4,0.5,0,"Omelet, a l'Espagnole"
35132,"Tomato, Chantilly",NA,2,2,1900,1900,0.25,0.25,0,"Tomato, Chantilly"
35133,"Omelet, au Rhum",NA,5,5,1889,1906,0.35,0.5,0,"Omelet, with Rum"
35135,Mock Turtle with Amontillado,NA,2,2,1900,1900,0,0,1,Mock Turtle with Amontillado
35136,"Omelet, au Kirsch",NA,2,2,1901,1906,0.4,0.5,0,"Omelet, au Kirsch"
35137,Frogs a la poulette,NA,1,1,1900,1900,0.65,0.65,1,Chicken frogs
35138,Pea with Rice,NA,2,2,1900,1900,0.25,0.25,0,Pea with Rice
35140,"Bromo, pot",NA,1,1,1900,1900,0.2,0.2,0,"Bromo, pot"
35141,"Chicken, with Fancy Vegetables",NA,2,2,1900,1900,0.3,0.3,0,"Chicken, with Fancy Vegetables"
35145,Betz's  Philadelphia Ale,NA,1,1,1900,1900,0,0,0,Betz's Philadelphia Ale
35146,Cream of Celery with Dumplings,NA,2,2,1900,1900,0.3,0.3,0,Cream of Celery with Dumplings
35148,"AMERICAN, SWISS AND ROQUEFORT CHEESE",NA,1,1,1906,1906,NA,NA,0,"AMERICAN, SWISS AND ROQUEFORT CHEESE"
35151,Baked Shad Wine Sauce .35,NA,1,1,1900,1900,0,0,1,Baked Shad Wine Sauce .35
35152,"Steak, Rump, with Bacon",NA,1,1,1900,1900,0,0,0,"Steak, Rump, with Bacon"
35154,"Steak, Rump, with Onions",NA,1,1,1900,1900,0.5,0.5,0,"Steak, Rump, with Onions"
35155,Calfs Liver and Bacon .35,NA,1,1,1900,1900,0,0,0,Calfs Liver and Bacon .35
35156,Porterhouse Steak tomatoes or onions,NA,2,2,1900,1900,1.6,1.75,0,Porterhouse Steak tomatoes or onions
35158,"Steak, Small Sirloin, with BAcon",NA,1,1,1900,1900,0,0,0,"Steak, Small Sirloin, with BAcon"
35160,"Steak, Small Sirloin, with Onions",NA,1,1,1900,1900,0.75,0.75,0,"Steak, Small Sirloin, with Onions"
35163,"Steak Sirloin, with Bacon",NA,1,1,1900,1900,1.1,1.1,0,"Steak Sirloin, with Bacon"
35164,"Steak Sirloin, with Onions",NA,1,1,1900,1900,1.1,1.1,0,"Steak Sirloin, with Onions"
35166,Mineral and Table Waters,NA,1,1,1900,1900,0,0,0,Mineral and Table Waters
35167,"Steak Sirloin, Bearnaise",NA,1,1,1900,1900,0,0,0,"Steak Sirloin, Bearnaise"
35168,"Small Pot of English Breakfast, Oolong, Black or Green Tea, with cream",NA,1,1,1901,1901,0,0,0,"Small Pot of English Breakfast, Oolong, Black or Green Tea, with cream"
35169,"Steak Sirloin, with Mushrooms",NA,1,1,1900,1900,1.25,1.25,0,"Steak Sirloin, with Mushrooms"
35170,Natural Spring Waters,NA,1,1,1900,1900,0,0,0,Natural Spring Waters
35171,Aperient Water,NA,2,2,1900,1937,0,0,0,Aperient Water
35172,"Steak Sirloin, Extra, with Mushrooms",NA,1,1,1900,1900,2,2,0,"Steak Sirloin, Extra, with Mushrooms"
35174,"Filet de sole, aux fines herbes",NA,2,2,1901,1901,0.6,0.6,1,"Sole fillet, with fine herbs"
35176,"Steak Sirloin, Extra, Bearnaise",NA,1,1,1900,1900,2,2,0,"Steak Sirloin, Extra, Bearnaise"
35177,Green Turtle clear,NA,15,15,1893,1907,0.35,1,1,Green Turtle clear
35178,"Filet de sole, marguerit",NA,2,2,1901,1901,0.6,0.6,1,"Fillet of sole, marguerite"
35179,"Steak, Small Tenderloin, with Mushrooms",NA,1,1,1900,1900,0,0,0,"Steak, Small Tenderloin, with Mushrooms"
35180,"Chicken Hash, with Poached Eggs",NA,1,1,1901,1901,0,0,0,"Chicken Hash, with Poached Eggs"
35181,Chateau Giscours 1881,NA,1,1,1900,1900,0,0,0,Chateau Giscours 1881
35182,"Lamb chops, hongroise",NA,2,2,1901,1901,0.6,0.6,0,"Lamb chops, Hungarian"
35184,"Lamb chops, provencale",NA,3,3,1900,1901,0.6,0.6,0,"Lamb chops, provencale"
35185,"Old Hennesy, Three Star",NA,1,1,1900,1900,0,0,0,"Old Hennesy, Three Star"
35186,"Mutton chops, a la jardiniere",NA,2,2,1884,1901,0.4,0.7,0,"Mutton chops, to the gardener"
35188,Kidneys saute aux champignons,NA,2,2,1901,1901,0.6,0.6,0,Kidneys saute with mushrooms
35192,Extra Tenderlon Steak,NA,1,1,1901,1901,1.5,1.5,0,Extra Tenderlon Steak
35193,"Lake Trout, Anchovy Sauce",NA,2,2,1900,1900,0.6,60,1,"Lake Trout, Anchovy Sauce"
35194,"Fried Flounder, Venetian",NA,2,2,1900,1900,0,0,1,"Fried Flounder, Venetian"
35196,Macarooms,NA,1,1,1900,1900,0.2,0.2,0,Macarooms
35197,"Sirloin steak, with olives",NA,5,5,1899,1901,0,0,0,"Sirloin steak, with olives"
35199,"Sirloin steak, aux champignons",NA,1,1,1901,1901,0,0,0,"Sirloin steak, with mushrooms"
35201,"Mussels, Bordelaise",NA,3,3,1900,1914,0.5,50,1,"Mussels, Bordelaise"
35205,"Cold Trout, Remoulade",NA,3,3,1900,1900,0.5,50,1,"Cold Trout, Remoulade"
35208,"Frogs, Miller Style",NA,2,2,1900,1900,1.5,1.5,1,"Frogs, Miller Style"
35211,Omelette glacee au fruit,NA,1,1,1900,1900,0.4,0.4,0,Frozen omelet with fruit
35214,Potatoes Fondantes,NA,18,18,1899,1914,0.25,0.3,0,Fondant potatoes
35215,Stuffed nangoes,NA,1,1,1900,1900,0.3,0.3,0,Stuffed nangoes
35216,Potatoes Hanna,NA,2,2,1900,1900,0.25,0.25,0,Potatoes Hanna
